transaction_id,sender_id,receiver_id,amount,currency,timestamp,transaction_type,pattern_label,data_source,synthetic_data
SYN-TXN-00048,P014,P002,15344,INR,2026-05-08 02:34:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00692,P003,P007,153330,INR,2026-05-08 08:00:00,TRANSFER,REPEATED_HIGH_VALUE,Synthetic Demonstration Dataset,True
SYN-TXN-00152,P011,P012,1406,INR,2026-05-08 10:19:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00267,P003,P004,21042,INR,2026-05-08 13:51:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00563,P001,P009,2172,INR,2026-05-08 14:27:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00300,P004,P012,14554,INR,2026-05-08 15:08:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00463,P012,P009,24107,INR,2026-05-09 07:51:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00442,P001,P012,19890,INR,2026-05-09 13:10:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00574,P014,P006,6152,INR,2026-05-10 22:30:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00224,P008,P009,21905,INR,2026-05-11 00:21:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00713,P010,P013,86366,INR,2026-05-11 10:00:00,TRANSFER,REPEATED_HIGH_VALUE,Synthetic Demonstration Dataset,True
SYN-TXN-00062,P015,P007,18723,INR,2026-05-12 07:05:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00177,P008,P002,12143,INR,2026-05-12 07:10:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00508,P004,P010,14840,INR,2026-05-12 13:24:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00083,P014,P001,17729,INR,2026-05-12 19:50:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00021,P006,P004,11751,INR,2026-05-14 23:15:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00231,P012,P014,3755,INR,2026-05-16 00:31:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00685,P004,P011,86722,INR,2026-05-16 16:00:00,TRANSFER,CIRCULAR_FLOW,Synthetic Demonstration Dataset,True
SYN-TXN-00664,P002,P006,81214,INR,2026-05-16 16:00:00,TRANSFER,CIRCULAR_FLOW,Synthetic Demonstration Dataset,True
SYN-TXN-00686,P011,P013,88037,INR,2026-05-16 16:25:00,TRANSFER,CIRCULAR_FLOW,Synthetic Demonstration Dataset,True
SYN-TXN-00665,P006,P009,82319,INR,2026-05-16 16:25:00,TRANSFER,CIRCULAR_FLOW,Synthetic Demonstration Dataset,True
SYN-TXN-00687,P013,P004,87836,INR,2026-05-16 16:50:00,TRANSFER,CIRCULAR_FLOW,Synthetic Demonstration Dataset,True
SYN-TXN-00666,P009,P002,82460,INR,2026-05-16 16:50:00,TRANSFER,CIRCULAR_FLOW,Synthetic Demonstration Dataset,True
SYN-TXN-00313,P007,P006,10798,INR,2026-05-17 13:07:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00590,P012,P002,24088,INR,2026-05-17 19:19:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00697,P003,P007,172280,INR,2026-05-18 13:00:00,TRANSFER,REPEATED_HIGH_VALUE,Synthetic Demonstration Dataset,True
SYN-TXN-00297,P012,P001,1032,INR,2026-05-18 17:17:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00028,P008,P007,1475,INR,2026-05-18 18:57:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00293,P005,P004,16949,INR,2026-05-18 22:32:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00232,P015,P014,2568,INR,2026-05-19 16:07:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00424,P005,P009,15361,INR,2026-05-19 16:51:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00045,P010,P005,2084,INR,2026-05-19 18:14:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00472,P008,P003,7716,INR,2026-05-20 03:09:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00157,P010,P005,2398,INR,2026-05-20 05:24:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00501,P006,P002,4033,INR,2026-05-20 07:18:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00192,P009,P001,12307,INR,2026-05-20 20:11:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00595,P006,P012,3283,INR,2026-05-20 23:48:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00113,P007,P008,24398,INR,2026-05-21 03:21:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00523,P011,P001,23952,INR,2026-05-21 04:46:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00135,P007,P003,18622,INR,2026-05-21 09:33:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00326,P007,P001,3496,INR,2026-05-21 11:59:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00516,P012,P013,2854,INR,2026-05-21 17:24:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00067,P003,P005,24007,INR,2026-05-22 04:08:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00594,P001,P002,1129,INR,2026-05-22 10:53:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00038,P005,P015,3166,INR,2026-05-22 14:33:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00305,P001,P005,6989,INR,2026-05-23 02:23:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00622,P001,P003,61471,INR,2026-05-23 10:00:00,TRANSFER,TRANSACTION_CHAIN,Synthetic Demonstration Dataset,True
SYN-TXN-00623,P003,P007,60442,INR,2026-05-23 10:35:00,TRANSFER,TRANSACTION_CHAIN,Synthetic Demonstration Dataset,True
SYN-TXN-00624,P007,P010,58509,INR,2026-05-23 11:10:00,TRANSFER,TRANSACTION_CHAIN,Synthetic Demonstration Dataset,True
SYN-TXN-00013,P003,P004,3327,INR,2026-05-23 11:54:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00063,P001,P015,2465,INR,2026-05-23 14:03:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00548,P009,P002,13511,INR,2026-05-24 04:37:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00130,P004,P013,10100,INR,2026-05-24 06:44:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00646,P005,P008,66596,INR,2026-05-24 10:00:00,TRANSFER,TRANSACTION_CHAIN,Synthetic Demonstration Dataset,True
SYN-TXN-00647,P008,P012,65806,INR,2026-05-24 10:35:00,TRANSFER,TRANSACTION_CHAIN,Synthetic Demonstration Dataset,True
SYN-TXN-00648,P012,P014,64476,INR,2026-05-24 11:10:00,TRANSFER,TRANSACTION_CHAIN,Synthetic Demonstration Dataset,True
SYN-TXN-00486,P015,P012,1644,INR,2026-05-24 19:19:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00080,P003,P015,2381,INR,2026-05-25 10:20:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00213,P005,P013,12650,INR,2026-05-25 14:14:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00514,P010,P001,4281,INR,2026-05-27 15:14:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00371,P008,P004,3394,INR,2026-05-27 17:26:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00120,P014,P011,12627,INR,2026-05-27 19:01:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00488,P008,P015,15012,INR,2026-05-27 22:08:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00081,P012,P010,9385,INR,2026-05-28 16:10:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00591,P013,P004,6156,INR,2026-05-29 02:46:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00588,P014,P015,12216,INR,2026-05-29 12:31:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00116,P013,P003,3146,INR,2026-05-29 17:23:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00278,P008,P004,24060,INR,2026-05-30 05:42:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00141,P013,P002,3454,INR,2026-05-30 06:22:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00370,P007,P005,16102,INR,2026-05-31 03:21:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00217,P006,P015,3351,INR,2026-05-31 07:13:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00394,P005,P004,2523,INR,2026-05-31 10:26:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00552,P008,P011,6421,INR,2026-06-01 04:22:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00696,P003,P007,157425,INR,2026-06-01 10:00:00,TRANSFER,REPEATED_HIGH_VALUE,Synthetic Demonstration Dataset,True
SYN-TXN-00363,P013,P009,2789,INR,2026-06-01 11:55:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00068,P011,P012,3780,INR,2026-06-01 20:31:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00064,P002,P013,21718,INR,2026-06-02 05:00:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00073,P005,P015,4032,INR,2026-06-02 16:07:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00386,P010,P007,16082,INR,2026-06-02 22:59:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00322,P005,P015,5751,INR,2026-06-03 09:26:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00230,P011,P003,15137,INR,2026-06-03 14:00:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00489,P005,P010,21308,INR,2026-06-03 14:03:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00708,P005,P010,161692,INR,2026-06-03 18:00:00,TRANSFER,REPEATED_HIGH_VALUE,Synthetic Demonstration Dataset,True
SYN-TXN-00279,P014,P013,1127,INR,2026-06-04 07:08:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00321,P001,P008,10646,INR,2026-06-05 02:24:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00599,P013,P012,1637,INR,2026-06-05 06:07:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00699,P003,P007,134021,INR,2026-06-05 14:00:00,TRANSFER,REPEATED_HIGH_VALUE,Synthetic Demonstration Dataset,True
SYN-TXN-00440,P004,P011,3277,INR,2026-06-05 23:35:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00125,P012,P001,4208,INR,2026-06-06 09:31:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00151,P006,P004,2770,INR,2026-06-07 16:03:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00337,P009,P007,2991,INR,2026-06-08 00:15:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00054,P009,P010,14783,INR,2026-06-08 08:43:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00352,P006,P012,3928,INR,2026-06-08 19:13:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00582,P004,P014,4945,INR,2026-06-08 20:21:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00365,P014,P006,1080,INR,2026-06-08 23:24:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00443,P014,P013,5692,INR,2026-06-09 01:47:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00358,P008,P002,11885,INR,2026-06-10 02:26:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00576,P005,P013,24035,INR,2026-06-10 06:18:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00667,P002,P006,80586,INR,2026-06-10 16:00:00,TRANSFER,CIRCULAR_FLOW,Synthetic Demonstration Dataset,True
SYN-TXN-00688,P004,P011,43610,INR,2026-06-10 16:00:00,TRANSFER,CIRCULAR_FLOW,Synthetic Demonstration Dataset,True
SYN-TXN-00689,P011,P013,43389,INR,2026-06-10 16:25:00,TRANSFER,CIRCULAR_FLOW,Synthetic Demonstration Dataset,True
SYN-TXN-00668,P006,P009,80859,INR,2026-06-10 16:25:00,TRANSFER,CIRCULAR_FLOW,Synthetic Demonstration Dataset,True
SYN-TXN-00669,P009,P002,80554,INR,2026-06-10 16:50:00,TRANSFER,CIRCULAR_FLOW,Synthetic Demonstration Dataset,True
SYN-TXN-00690,P013,P004,42802,INR,2026-06-10 16:50:00,TRANSFER,CIRCULAR_FLOW,Synthetic Demonstration Dataset,True
SYN-TXN-00161,P009,P005,2893,INR,2026-06-11 00:36:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00467,P003,P014,4864,INR,2026-06-11 10:18:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00204,P009,P006,4045,INR,2026-06-11 19:53:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00428,P014,P010,6284,INR,2026-06-13 05:06:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00580,P002,P011,14271,INR,2026-06-14 00:31:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00554,P002,P012,24676,INR,2026-06-14 05:17:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00259,P011,P002,22661,INR,2026-06-14 10:49:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00342,P007,P015,3948,INR,2026-06-15 09:19:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00001,P013,P007,3854,INR,2026-06-15 16:00:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00420,P005,P007,15758,INR,2026-06-15 19:54:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00242,P011,P003,1295,INR,2026-06-16 02:48:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00023,P004,P013,4356,INR,2026-06-16 07:59:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00336,P007,P015,18663,INR,2026-06-16 21:27:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00196,P001,P008,1045,INR,2026-06-17 16:03:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00016,P012,P005,1555,INR,2026-06-17 22:13:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00415,P003,P015,4533,INR,2026-06-18 03:17:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00432,P010,P002,2295,INR,2026-06-18 13:23:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00329,P010,P001,9081,INR,2026-06-18 18:29:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00695,P003,P007,177430,INR,2026-06-19 10:00:00,TRANSFER,REPEATED_HIGH_VALUE,Synthetic Demonstration Dataset,True
SYN-TXN-00145,P013,P012,2777,INR,2026-06-19 15:34:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00509,P009,P007,14627,INR,2026-06-19 16:35:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00029,P011,P005,8934,INR,2026-06-19 16:46:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00292,P015,P006,3280,INR,2026-06-19 20:26:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00406,P007,P005,3726,INR,2026-06-19 23:30:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00059,P005,P007,3340,INR,2026-06-20 02:13:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00377,P015,P004,3869,INR,2026-06-20 04:12:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00436,P003,P011,24926,INR,2026-06-20 16:08:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00156,P009,P014,2974,INR,2026-06-20 19:15:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00180,P013,P015,3447,INR,2026-06-21 00:00:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00539,P012,P008,1708,INR,2026-06-21 18:48:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00558,P014,P013,3257,INR,2026-06-21 20:01:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00409,P014,P001,12479,INR,2026-06-22 00:35:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00111,P013,P004,8306,INR,2026-06-22 01:02:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00129,P004,P001,18859,INR,2026-06-22 13:01:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00399,P005,P014,3577,INR,2026-06-22 22:02:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00479,P003,P011,678,INR,2026-06-23 00:17:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00271,P014,P013,4478,INR,2026-06-23 15:23:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00390,P001,P015,1322,INR,2026-06-24 04:19:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00387,P007,P014,24778,INR,2026-06-24 05:05:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00033,P015,P006,11493,INR,2026-06-24 08:45:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00396,P006,P007,15026,INR,2026-06-24 11:52:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00510,P002,P007,2605,INR,2026-06-25 13:06:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00360,P007,P011,6193,INR,2026-06-25 14:35:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00346,P005,P009,10726,INR,2026-06-26 02:55:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00181,P009,P013,3478,INR,2026-06-26 06:21:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00009,P003,P004,2122,INR,2026-06-26 22:19:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00549,P011,P002,7832,INR,2026-06-26 23:32:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00287,P007,P006,15505,INR,2026-06-27 01:11:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00445,P007,P010,3728,INR,2026-06-27 01:11:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00701,P005,P010,138430,INR,2026-06-27 20:00:00,TRANSFER,REPEATED_HIGH_VALUE,Synthetic Demonstration Dataset,True
SYN-TXN-00086,P003,P008,1429,INR,2026-06-27 23:56:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00216,P005,P015,16339,INR,2026-06-28 06:23:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00412,P009,P008,16364,INR,2026-06-28 09:05:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00706,P005,P010,107494,INR,2026-06-29 12:00:00,TRANSFER,REPEATED_HIGH_VALUE,Synthetic Demonstration Dataset,True
SYN-TXN-00194,P012,P015,19937,INR,2026-06-30 01:32:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00408,P006,P013,13959,INR,2026-06-30 12:22:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00473,P008,P015,19857,INR,2026-07-01 12:43:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00198,P006,P003,2291,INR,2026-07-02 08:14:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00426,P009,P003,3159,INR,2026-07-02 15:09:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00046,P006,P004,1935,INR,2026-07-03 07:32:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00705,P005,P010,92382,INR,2026-07-03 19:00:00,TRANSFER,REPEATED_HIGH_VALUE,Synthetic Demonstration Dataset,True
SYN-TXN-00193,P009,P013,20147,INR,2026-07-04 07:44:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00050,P015,P012,11534,INR,2026-07-04 08:05:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00480,P002,P001,1876,INR,2026-07-04 10:02:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00126,P007,P011,24874,INR,2026-07-04 11:58:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00096,P007,P002,4968,INR,2026-07-04 14:26:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00543,P005,P004,20717,INR,2026-07-04 17:01:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00268,P015,P002,3189,INR,2026-07-04 23:28:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00553,P010,P011,24880,INR,2026-07-05 01:52:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00060,P004,P009,1015,INR,2026-07-05 03:41:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00714,P010,P013,154372,INR,2026-07-05 18:00:00,TRANSFER,REPEATED_HIGH_VALUE,Synthetic Demonstration Dataset,True
SYN-TXN-00018,P003,P006,4139,INR,2026-07-05 22:11:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00698,P003,P007,118306,INR,2026-07-07 15:00:00,TRANSFER,REPEATED_HIGH_VALUE,Synthetic Demonstration Dataset,True
SYN-TXN-00495,P011,P015,14292,INR,2026-07-07 15:26:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00249,P013,P001,19778,INR,2026-07-08 02:06:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00042,P006,P015,1025,INR,2026-07-08 07:21:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00312,P006,P005,3188,INR,2026-07-08 09:44:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00476,P008,P009,19987,INR,2026-07-08 20:28:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00040,P008,P011,2839,INR,2026-07-09 08:05:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00032,P006,P004,2261,INR,2026-07-09 21:18:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00109,P015,P007,3025,INR,2026-07-10 03:40:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00345,P014,P004,24285,INR,2026-07-10 06:43:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00405,P007,P013,17595,INR,2026-07-10 07:07:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00533,P014,P008,23105,INR,2026-07-10 09:02:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00429,P011,P002,10970,INR,2026-07-11 17:09:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00246,P007,P001,3055,INR,2026-07-12 22:19:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00039,P005,P013,18517,INR,2026-07-12 22:54:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00286,P010,P012,23849,INR,2026-07-13 01:41:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00398,P004,P014,7287,INR,2026-07-13 06:08:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00350,P002,P013,12664,INR,2026-07-13 09:04:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00471,P004,P012,1856,INR,2026-07-13 12:19:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00031,P001,P010,20515,INR,2026-07-13 18:51:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00485,P009,P003,23409,INR,2026-07-13 21:05:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00449,P008,P002,11687,INR,2026-07-13 21:25:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00173,P001,P013,3898,INR,2026-07-13 21:56:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00294,P001,P007,987,INR,2026-07-14 12:42:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00179,P011,P010,17815,INR,2026-07-15 01:28:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00185,P006,P013,10907,INR,2026-07-16 02:22:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00011,P014,P008,3363,INR,2026-07-16 08:16:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00122,P009,P003,7009,INR,2026-07-16 09:29:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00284,P005,P015,12065,INR,2026-07-16 10:50:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00106,P009,P007,3585,INR,2026-07-16 13:01:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
SYN-TXN-00388,P014,P010,22478,INR,2026-07-16 16:09:00,TRANSFER,NORMAL,Synthetic Demonstration Dataset,True
