call_id,caller_id,receiver_id,timestamp,duration_seconds,communication_type,cell_location,data_source,synthetic_data
SYN-CDR-00196,P004,P011,2026-04-14 10:23:00,1264,SMS,Old Warehouse District,Synthetic Demonstration Dataset,True
SYN-CDR-00063,P005,P006,2026-04-14 10:49:00,836,VOICE_CALL,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00851,P001,P004,2026-04-14 11:42:00,1033,VOICE_CALL,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00547,P010,P006,2026-04-14 13:17:00,1739,VOICE_CALL,Industrial Estate,Synthetic Demonstration Dataset,True
SYN-CDR-00118,P003,P007,2026-04-14 21:33:00,894,VOICE_CALL,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00236,P011,P012,2026-04-14 21:58:00,1182,SMS,Riverbank Road,Synthetic Demonstration Dataset,True
SYN-CDR-00436,P002,P003,2026-04-14 22:47:00,662,VOICE_CALL,Tech Park Zone,Synthetic Demonstration Dataset,True
SYN-CDR-00065,P004,P001,2026-04-15 01:59:00,747,VOICE_CALL,Central Bus Terminal,Synthetic Demonstration Dataset,True
SYN-CDR-00951,P015,P014,2026-04-15 16:52:00,946,SMS,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00618,P004,P011,2026-04-15 17:38:00,1604,VOICE_CALL,Tech Park Zone,Synthetic Demonstration Dataset,True
SYN-CDR-00775,P005,P004,2026-04-15 19:49:00,1201,VOICE_CALL,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00337,P015,P014,2026-04-15 20:05:00,1140,VOICE_CALL,Metro Station,Synthetic Demonstration Dataset,True
SYN-CDR-00291,P008,P003,2026-04-15 22:45:00,1507,VOICE_CALL,Industrial Estate,Synthetic Demonstration Dataset,True
SYN-CDR-00479,P003,P005,2026-04-16 05:45:00,991,VOICE_CALL,Tech Park Zone,Synthetic Demonstration Dataset,True
SYN-CDR-00488,P001,P004,2026-04-16 11:15:00,74,VOICE_CALL,Riverbank Road,Synthetic Demonstration Dataset,True
SYN-CDR-00011,P014,P007,2026-04-16 14:50:00,1473,VOICE_CALL,Tech Park Zone,Synthetic Demonstration Dataset,True
SYN-CDR-00200,P005,P010,2026-04-17 05:03:00,1749,SMS,Riverbank Road,Synthetic Demonstration Dataset,True
SYN-CDR-00866,P010,P013,2026-04-17 08:18:00,15,VOICE_CALL,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00976,P014,P015,2026-04-17 09:55:00,306,VOICE_CALL,Tech Park Zone,Synthetic Demonstration Dataset,True
SYN-CDR-00597,P003,P007,2026-04-17 15:35:00,1636,VOICE_CALL,Metro Station,Synthetic Demonstration Dataset,True
SYN-CDR-00640,P001,P004,2026-04-17 16:10:00,125,VOICE_CALL,Riverbank Road,Synthetic Demonstration Dataset,True
SYN-CDR-00996,P004,P011,2026-04-17 19:55:00,1098,VOICE_CALL,Industrial Estate,Synthetic Demonstration Dataset,True
SYN-CDR-00227,P003,P007,2026-04-19 02:11:00,268,VOICE_CALL,Tech Park Zone,Synthetic Demonstration Dataset,True
SYN-CDR-00457,P003,P007,2026-04-19 09:37:00,290,VOICE_CALL,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00807,P011,P012,2026-04-19 15:30:00,1149,VOICE_CALL,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00657,P014,P009,2026-04-19 20:14:00,1729,VOICE_CALL,Market Street,Synthetic Demonstration Dataset,True
SYN-CDR-00660,P013,P011,2026-04-19 20:43:00,1528,VOICE_CALL,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00526,P003,P007,2026-04-20 06:50:00,660,VOICE_CALL,Metro Station,Synthetic Demonstration Dataset,True
SYN-CDR-00127,P014,P012,2026-04-20 07:53:00,1738,VOICE_CALL,Industrial Estate,Synthetic Demonstration Dataset,True
SYN-CDR-00372,P010,P013,2026-04-20 13:53:00,891,SMS,Riverbank Road,Synthetic Demonstration Dataset,True
SYN-CDR-00529,P007,P015,2026-04-20 17:18:00,1728,VOICE_CALL,Industrial Estate,Synthetic Demonstration Dataset,True
SYN-CDR-00226,P004,P011,2026-04-20 18:26:00,750,VOICE_CALL,Riverbank Road,Synthetic Demonstration Dataset,True
SYN-CDR-00276,P009,P010,2026-04-21 02:09:00,1424,VOICE_CALL,Riverbank Road,Synthetic Demonstration Dataset,True
SYN-CDR-00389,P003,P002,2026-04-21 10:28:00,1378,VOICE_CALL,Metro Station,Synthetic Demonstration Dataset,True
SYN-CDR-00830,P003,P002,2026-04-21 15:12:00,1588,VOICE_CALL,Old Warehouse District,Synthetic Demonstration Dataset,True
SYN-CDR-00994,P005,P010,2026-04-21 20:37:00,525,VOICE_CALL,Industrial Estate,Synthetic Demonstration Dataset,True
SYN-CDR-00611,P004,P011,2026-04-21 23:44:00,1094,VOICE_CALL,Metro Station,Synthetic Demonstration Dataset,True
SYN-CDR-00450,P003,P014,2026-04-22 01:05:00,1482,VOICE_CALL,Central Bus Terminal,Synthetic Demonstration Dataset,True
SYN-CDR-00323,P005,P003,2026-04-22 11:29:00,238,VOICE_CALL,Central Bus Terminal,Synthetic Demonstration Dataset,True
SYN-CDR-00822,P010,P013,2026-04-22 16:54:00,776,SMS,Central Bus Terminal,Synthetic Demonstration Dataset,True
SYN-CDR-00092,P007,P005,2026-04-23 00:28:00,1713,VOICE_CALL,Metro Station,Synthetic Demonstration Dataset,True
SYN-CDR-00284,P005,P010,2026-04-23 06:45:00,1251,VOICE_CALL,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00602,P005,P010,2026-04-23 06:58:00,878,VOICE_CALL,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00532,P015,P014,2026-04-23 07:20:00,207,VOICE_CALL,Old Warehouse District,Synthetic Demonstration Dataset,True
SYN-CDR-00897,P004,P005,2026-04-23 09:00:00,238,VOICE_CALL,Old Warehouse District,Synthetic Demonstration Dataset,True
SYN-CDR-00837,P009,P008,2026-04-23 13:16:00,881,SMS,Market Street,Synthetic Demonstration Dataset,True
SYN-CDR-00017,P008,P007,2026-04-23 19:56:00,979,VOICE_CALL,Tech Park Zone,Synthetic Demonstration Dataset,True
SYN-CDR-00197,P013,P012,2026-04-23 23:53:00,759,VOICE_CALL,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00476,P015,P014,2026-04-24 01:23:00,133,SMS,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00465,P015,P014,2026-04-24 10:28:00,1199,VOICE_CALL,Central Bus Terminal,Synthetic Demonstration Dataset,True
SYN-CDR-00272,P010,P008,2026-04-24 16:14:00,1360,VOICE_CALL,Riverbank Road,Synthetic Demonstration Dataset,True
SYN-CDR-00278,P007,P006,2026-04-24 16:53:00,1757,VOICE_CALL,Central Bus Terminal,Synthetic Demonstration Dataset,True
SYN-CDR-00619,P011,P012,2026-04-24 19:25:00,654,SMS,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00178,P005,P013,2026-04-24 22:23:00,583,VOICE_CALL,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00470,P004,P011,2026-04-24 22:43:00,586,VOICE_CALL,Market Street,Synthetic Demonstration Dataset,True
SYN-CDR-00194,P010,P013,2026-04-25 14:22:00,987,VOICE_CALL,Market Street,Synthetic Demonstration Dataset,True
SYN-CDR-00863,P003,P004,2026-04-25 21:38:00,292,SMS,Market Street,Synthetic Demonstration Dataset,True
SYN-CDR-00764,P006,P004,2026-04-26 00:00:00,1606,SMS,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00002,P005,P010,2026-04-26 09:46:00,60,VOICE_CALL,Central Bus Terminal,Synthetic Demonstration Dataset,True
SYN-CDR-00977,P009,P013,2026-04-26 12:47:00,606,VOICE_CALL,Metro Station,Synthetic Demonstration Dataset,True
SYN-CDR-00100,P012,P015,2026-04-26 15:01:00,119,VOICE_CALL,Tech Park Zone,Synthetic Demonstration Dataset,True
SYN-CDR-00120,P008,P012,2026-04-26 22:58:00,1051,VOICE_CALL,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00232,P009,P006,2026-04-26 23:23:00,1401,VOICE_CALL,Central Bus Terminal,Synthetic Demonstration Dataset,True
SYN-CDR-00113,P003,P005,2026-04-27 00:04:00,1625,VOICE_CALL,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00411,P008,P006,2026-04-27 07:17:00,1254,SMS,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00052,P004,P011,2026-04-27 08:13:00,487,VOICE_CALL,Tech Park Zone,Synthetic Demonstration Dataset,True
SYN-CDR-00594,P003,P007,2026-04-28 02:42:00,1797,SMS,Industrial Estate,Synthetic Demonstration Dataset,True
SYN-CDR-00067,P014,P015,2026-04-28 05:03:00,460,VOICE_CALL,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00292,P015,P011,2026-04-28 20:35:00,1115,VOICE_CALL,Industrial Estate,Synthetic Demonstration Dataset,True
SYN-CDR-00390,P005,P010,2026-04-29 07:06:00,916,VOICE_CALL,Industrial Estate,Synthetic Demonstration Dataset,True
SYN-CDR-00916,P008,P007,2026-04-29 09:49:00,1256,SMS,Old Warehouse District,Synthetic Demonstration Dataset,True
SYN-CDR-00314,P011,P014,2026-04-29 09:57:00,1626,SMS,Metro Station,Synthetic Demonstration Dataset,True
SYN-CDR-00872,P001,P002,2026-04-29 16:07:00,1572,SMS,Riverbank Road,Synthetic Demonstration Dataset,True
SYN-CDR-00001,P014,P012,2026-04-29 16:09:00,1216,VOICE_CALL,Riverbank Road,Synthetic Demonstration Dataset,True
SYN-CDR-00020,P012,P008,2026-04-29 20:05:00,1598,VOICE_CALL,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00348,P013,P012,2026-04-29 23:56:00,1076,VOICE_CALL,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00195,P012,P014,2026-04-30 01:10:00,923,VOICE_CALL,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00735,P005,P015,2026-04-30 07:31:00,854,VOICE_CALL,Tech Park Zone,Synthetic Demonstration Dataset,True
SYN-CDR-00638,P003,P007,2026-04-30 08:26:00,1273,VOICE_CALL,Central Bus Terminal,Synthetic Demonstration Dataset,True
SYN-CDR-00395,P008,P012,2026-04-30 11:37:00,1577,SMS,Market Street,Synthetic Demonstration Dataset,True
SYN-CDR-00975,P005,P001,2026-04-30 14:16:00,523,VOICE_CALL,Tech Park Zone,Synthetic Demonstration Dataset,True
SYN-CDR-00336,P009,P010,2026-04-30 15:25:00,1409,VOICE_CALL,Riverbank Road,Synthetic Demonstration Dataset,True
SYN-CDR-00322,P013,P014,2026-04-30 20:25:00,1740,VOICE_CALL,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00579,P009,P015,2026-04-30 21:07:00,943,VOICE_CALL,Metro Station,Synthetic Demonstration Dataset,True
SYN-CDR-00482,P006,P009,2026-05-01 01:43:00,1762,VOICE_CALL,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00580,P008,P012,2026-05-01 06:02:00,1071,SMS,Metro Station,Synthetic Demonstration Dataset,True
SYN-CDR-00537,P004,P011,2026-05-01 21:45:00,1459,VOICE_CALL,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00480,P010,P013,2026-05-01 22:41:00,850,VOICE_CALL,Old Warehouse District,Synthetic Demonstration Dataset,True
SYN-CDR-00451,P013,P005,2026-05-02 06:44:00,1746,VOICE_CALL,Riverbank Road,Synthetic Demonstration Dataset,True
SYN-CDR-00071,P005,P004,2026-05-02 20:02:00,950,VOICE_CALL,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00122,P002,P006,2026-05-03 10:27:00,1017,VOICE_CALL,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00633,P011,P012,2026-05-03 10:58:00,814,VOICE_CALL,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00896,P013,P011,2026-05-03 17:41:00,1314,VOICE_CALL,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00944,P001,P005,2026-05-03 21:35:00,261,VOICE_CALL,Tech Park Zone,Synthetic Demonstration Dataset,True
SYN-CDR-00705,P008,P006,2026-05-03 21:55:00,583,VOICE_CALL,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00334,P013,P011,2026-05-04 14:41:00,486,VOICE_CALL,Riverbank Road,Synthetic Demonstration Dataset,True
SYN-CDR-00307,P004,P011,2026-05-04 14:41:00,1185,VOICE_CALL,Metro Station,Synthetic Demonstration Dataset,True
SYN-CDR-00938,P010,P013,2026-05-04 21:07:00,1579,SMS,Old Warehouse District,Synthetic Demonstration Dataset,True
SYN-CDR-00895,P004,P011,2026-05-05 06:45:00,76,SMS,Metro Station,Synthetic Demonstration Dataset,True
SYN-CDR-00831,P005,P010,2026-05-05 17:37:00,1425,VOICE_CALL,Tech Park Zone,Synthetic Demonstration Dataset,True
SYN-CDR-00931,P008,P006,2026-05-05 19:23:00,1418,VOICE_CALL,Tech Park Zone,Synthetic Demonstration Dataset,True
SYN-CDR-00679,P007,P009,2026-05-05 21:40:00,177,VOICE_CALL,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00581,P002,P001,2026-05-06 05:08:00,768,VOICE_CALL,Industrial Estate,Synthetic Demonstration Dataset,True
SYN-CDR-00820,P013,P015,2026-05-06 05:25:00,1083,VOICE_CALL,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00905,P004,P011,2026-05-06 08:56:00,1211,VOICE_CALL,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00199,P010,P013,2026-05-06 10:51:00,1061,VOICE_CALL,Metro Station,Synthetic Demonstration Dataset,True
SYN-CDR-00473,P002,P005,2026-05-06 17:57:00,1621,VOICE_CALL,Riverbank Road,Synthetic Demonstration Dataset,True
SYN-CDR-00762,P002,P001,2026-05-07 03:02:00,887,VOICE_CALL,Market Street,Synthetic Demonstration Dataset,True
SYN-CDR-00847,P008,P012,2026-05-07 03:27:00,1116,VOICE_CALL,Riverbank Road,Synthetic Demonstration Dataset,True
SYN-CDR-00590,P001,P004,2026-05-07 07:46:00,868,VOICE_CALL,Riverbank Road,Synthetic Demonstration Dataset,True
SYN-CDR-00576,P001,P004,2026-05-07 15:15:00,1321,VOICE_CALL,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00865,P001,P003,2026-05-07 15:55:00,323,VOICE_CALL,Market Street,Synthetic Demonstration Dataset,True
SYN-CDR-00883,P008,P006,2026-05-07 19:31:00,494,VOICE_CALL,Industrial Estate,Synthetic Demonstration Dataset,True
SYN-CDR-00281,P003,P007,2026-05-07 19:56:00,1564,VOICE_CALL,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00027,P003,P007,2026-05-08 03:53:00,776,SMS,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00573,P007,P004,2026-05-08 05:53:00,1720,SMS,Market Street,Synthetic Demonstration Dataset,True
SYN-CDR-00091,P006,P008,2026-05-08 21:35:00,720,VOICE_CALL,Industrial Estate,Synthetic Demonstration Dataset,True
SYN-CDR-00235,P003,P007,2026-05-09 11:14:00,812,SMS,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00238,P015,P010,2026-05-09 16:49:00,1576,VOICE_CALL,Metro Station,Synthetic Demonstration Dataset,True
SYN-CDR-00625,P003,P007,2026-05-10 06:06:00,187,VOICE_CALL,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00454,P008,P007,2026-05-10 09:04:00,1003,VOICE_CALL,Market Street,Synthetic Demonstration Dataset,True
SYN-CDR-00241,P003,P007,2026-05-10 17:20:00,698,VOICE_CALL,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00345,P010,P006,2026-05-10 22:11:00,1076,VOICE_CALL,Industrial Estate,Synthetic Demonstration Dataset,True
SYN-CDR-00310,P007,P003,2026-05-11 02:07:00,1372,SMS,Old Warehouse District,Synthetic Demonstration Dataset,True
SYN-CDR-00203,P009,P006,2026-05-11 08:14:00,216,SMS,Industrial Estate,Synthetic Demonstration Dataset,True
SYN-CDR-00289,P010,P009,2026-05-11 15:13:00,504,VOICE_CALL,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00958,P003,P007,2026-05-11 17:13:00,1095,VOICE_CALL,Metro Station,Synthetic Demonstration Dataset,True
SYN-CDR-00299,P003,P005,2026-05-12 00:28:00,820,VOICE_CALL,Metro Station,Synthetic Demonstration Dataset,True
SYN-CDR-00173,P005,P009,2026-05-12 12:33:00,1645,VOICE_CALL,Market Street,Synthetic Demonstration Dataset,True
SYN-CDR-00868,P013,P011,2026-05-12 13:45:00,651,SMS,Industrial Estate,Synthetic Demonstration Dataset,True
SYN-CDR-00176,P007,P008,2026-05-12 15:28:00,720,VOICE_CALL,Market Street,Synthetic Demonstration Dataset,True
SYN-CDR-00716,P003,P002,2026-05-12 15:54:00,880,VOICE_CALL,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00754,P004,P011,2026-05-12 19:44:00,1748,VOICE_CALL,Riverbank Road,Synthetic Demonstration Dataset,True
SYN-CDR-00414,P015,P012,2026-05-13 06:56:00,1353,SMS,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00157,P010,P006,2026-05-13 07:39:00,1116,SMS,Central Bus Terminal,Synthetic Demonstration Dataset,True
SYN-CDR-00019,P008,P012,2026-05-13 08:51:00,1297,SMS,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00615,P001,P012,2026-05-13 17:28:00,302,SMS,Industrial Estate,Synthetic Demonstration Dataset,True
SYN-CDR-00733,P008,P012,2026-05-14 07:36:00,1042,SMS,Metro Station,Synthetic Demonstration Dataset,True
SYN-CDR-00110,P010,P013,2026-05-14 14:53:00,202,VOICE_CALL,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00518,P004,P011,2026-05-14 21:09:00,1717,VOICE_CALL,Central Bus Terminal,Synthetic Demonstration Dataset,True
SYN-CDR-00771,P005,P001,2026-05-15 03:32:00,953,VOICE_CALL,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00901,P014,P012,2026-05-15 15:20:00,1627,SMS,Old Warehouse District,Synthetic Demonstration Dataset,True
SYN-CDR-00301,P004,P011,2026-05-15 22:42:00,1771,VOICE_CALL,Riverbank Road,Synthetic Demonstration Dataset,True
SYN-CDR-00483,P013,P001,2026-05-16 21:48:00,305,SMS,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00668,P003,P010,2026-05-17 07:09:00,1505,VOICE_CALL,Market Street,Synthetic Demonstration Dataset,True
SYN-CDR-00409,P008,P010,2026-05-17 07:57:00,786,VOICE_CALL,Central Bus Terminal,Synthetic Demonstration Dataset,True
SYN-CDR-00397,P015,P011,2026-05-17 13:03:00,1545,VOICE_CALL,Old Warehouse District,Synthetic Demonstration Dataset,True
SYN-CDR-00677,P005,P010,2026-05-17 13:20:00,1761,VOICE_CALL,Old Warehouse District,Synthetic Demonstration Dataset,True
SYN-CDR-00036,P001,P005,2026-05-17 13:48:00,1134,SMS,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00464,P004,P011,2026-05-17 21:08:00,50,VOICE_CALL,Old Warehouse District,Synthetic Demonstration Dataset,True
SYN-CDR-00012,P001,P003,2026-05-17 21:56:00,1136,SMS,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00721,P003,P008,2026-05-17 23:18:00,805,VOICE_CALL,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00659,P012,P015,2026-05-18 05:38:00,1655,VOICE_CALL,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00539,P010,P013,2026-05-18 14:10:00,1790,SMS,Market Street,Synthetic Demonstration Dataset,True
SYN-CDR-00869,P008,P012,2026-05-18 14:48:00,1417,VOICE_CALL,Market Street,Synthetic Demonstration Dataset,True
SYN-CDR-00145,P005,P010,2026-05-18 23:13:00,1487,VOICE_CALL,Riverbank Road,Synthetic Demonstration Dataset,True
SYN-CDR-00311,P005,P010,2026-05-19 02:57:00,811,VOICE_CALL,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00569,P011,P001,2026-05-19 11:33:00,564,VOICE_CALL,Market Street,Synthetic Demonstration Dataset,True
SYN-CDR-00258,P008,P009,2026-05-20 04:45:00,662,SMS,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00920,P008,P012,2026-05-20 15:41:00,210,VOICE_CALL,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00031,P004,P012,2026-05-21 05:26:00,49,VOICE_CALL,Industrial Estate,Synthetic Demonstration Dataset,True
SYN-CDR-00351,P015,P012,2026-05-21 06:38:00,113,VOICE_CALL,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00420,P004,P011,2026-05-21 14:43:00,762,SMS,Metro Station,Synthetic Demonstration Dataset,True
SYN-CDR-00673,P007,P014,2026-05-21 16:18:00,407,VOICE_CALL,Central Bus Terminal,Synthetic Demonstration Dataset,True
SYN-CDR-00616,P008,P012,2026-05-22 02:43:00,1336,VOICE_CALL,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00571,P003,P005,2026-05-22 17:28:00,697,VOICE_CALL,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00447,P003,P007,2026-05-22 17:33:00,83,VOICE_CALL,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00003,P014,P015,2026-05-22 20:47:00,384,SMS,Market Street,Synthetic Demonstration Dataset,True
SYN-CDR-00981,P003,P007,2026-05-23 21:05:00,1784,VOICE_CALL,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00376,P009,P008,2026-05-24 00:18:00,1512,VOICE_CALL,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00172,P011,P013,2026-05-24 04:51:00,1028,VOICE_CALL,Metro Station,Synthetic Demonstration Dataset,True
SYN-CDR-00956,P014,P001,2026-05-24 13:57:00,341,SMS,Metro Station,Synthetic Demonstration Dataset,True
SYN-CDR-00786,P004,P003,2026-05-24 16:35:00,1182,VOICE_CALL,Market Street,Synthetic Demonstration Dataset,True
SYN-CDR-00727,P009,P004,2026-05-24 22:09:00,371,VOICE_CALL,Market Street,Synthetic Demonstration Dataset,True
SYN-CDR-00706,P011,P015,2026-05-25 09:32:00,1582,VOICE_CALL,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00261,P003,P007,2026-05-25 15:01:00,1491,VOICE_CALL,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00893,P008,P012,2026-05-26 06:36:00,1800,SMS,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00784,P013,P011,2026-05-26 10:19:00,1767,VOICE_CALL,Central Bus Terminal,Synthetic Demonstration Dataset,True
SYN-CDR-00825,P004,P011,2026-05-26 23:50:00,346,VOICE_CALL,Riverbank Road,Synthetic Demonstration Dataset,True
SYN-CDR-00985,P014,P010,2026-05-27 01:22:00,1646,VOICE_CALL,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00747,P004,P003,2026-05-27 06:38:00,1152,VOICE_CALL,Market Street,Synthetic Demonstration Dataset,True
SYN-CDR-00279,P015,P013,2026-05-27 08:11:00,321,VOICE_CALL,Central Bus Terminal,Synthetic Demonstration Dataset,True
SYN-CDR-00153,P003,P007,2026-05-27 10:53:00,156,VOICE_CALL,Tech Park Zone,Synthetic Demonstration Dataset,True
SYN-CDR-00687,P014,P013,2026-05-27 13:49:00,457,SMS,Old Warehouse District,Synthetic Demonstration Dataset,True
SYN-CDR-00094,P004,P003,2026-05-27 17:33:00,844,VOICE_CALL,Industrial Estate,Synthetic Demonstration Dataset,True
SYN-CDR-00492,P007,P010,2026-05-27 23:10:00,660,SMS,Tech Park Zone,Synthetic Demonstration Dataset,True
SYN-CDR-00517,P002,P005,2026-05-28 05:19:00,1107,VOICE_CALL,Old Warehouse District,Synthetic Demonstration Dataset,True
SYN-CDR-00949,P010,P013,2026-05-28 11:29:00,1214,VOICE_CALL,Old Warehouse District,Synthetic Demonstration Dataset,True
SYN-CDR-00373,P011,P014,2026-05-28 11:52:00,945,SMS,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00383,P014,P013,2026-05-29 04:02:00,875,VOICE_CALL,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00224,P008,P006,2026-05-29 04:37:00,1440,VOICE_CALL,Market Street,Synthetic Demonstration Dataset,True
SYN-CDR-00676,P004,P001,2026-05-29 06:15:00,1664,VOICE_CALL,Market Street,Synthetic Demonstration Dataset,True
SYN-CDR-00035,P004,P005,2026-05-29 06:26:00,419,VOICE_CALL,Metro Station,Synthetic Demonstration Dataset,True
SYN-CDR-00852,P008,P012,2026-05-29 07:20:00,963,VOICE_CALL,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00800,P007,P008,2026-05-29 08:54:00,1393,VOICE_CALL,Industrial Estate,Synthetic Demonstration Dataset,True
SYN-CDR-00143,P012,P003,2026-05-29 19:35:00,930,VOICE_CALL,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00250,P010,P013,2026-05-30 08:18:00,250,VOICE_CALL,Metro Station,Synthetic Demonstration Dataset,True
SYN-CDR-00512,P008,P012,2026-05-30 08:58:00,1675,VOICE_CALL,Market Street,Synthetic Demonstration Dataset,True
SYN-CDR-00380,P015,P013,2026-05-30 09:19:00,1471,VOICE_CALL,Riverbank Road,Synthetic Demonstration Dataset,True
SYN-CDR-00613,P004,P011,2026-05-30 13:32:00,332,VOICE_CALL,Tech Park Zone,Synthetic Demonstration Dataset,True
SYN-CDR-00407,P001,P005,2026-05-30 23:12:00,1442,VOICE_CALL,Metro Station,Synthetic Demonstration Dataset,True
SYN-CDR-00937,P004,P002,2026-05-31 00:33:00,1625,VOICE_CALL,Market Street,Synthetic Demonstration Dataset,True
SYN-CDR-00335,P005,P010,2026-05-31 03:16:00,1133,VOICE_CALL,Tech Park Zone,Synthetic Demonstration Dataset,True
SYN-CDR-00169,P013,P011,2026-05-31 03:16:00,265,VOICE_CALL,Central Bus Terminal,Synthetic Demonstration Dataset,True
SYN-CDR-00155,P015,P014,2026-05-31 15:48:00,554,SMS,Old Warehouse District,Synthetic Demonstration Dataset,True
SYN-CDR-00788,P008,P012,2026-05-31 16:08:00,825,VOICE_CALL,Riverbank Road,Synthetic Demonstration Dataset,True
SYN-CDR-00382,P001,P015,2026-05-31 16:54:00,168,SMS,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00971,P013,P014,2026-05-31 19:32:00,333,VOICE_CALL,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00612,P005,P010,2026-05-31 23:29:00,145,VOICE_CALL,Riverbank Road,Synthetic Demonstration Dataset,True
SYN-CDR-00498,P005,P010,2026-05-31 23:31:00,1039,VOICE_CALL,Metro Station,Synthetic Demonstration Dataset,True
SYN-CDR-00857,P009,P006,2026-06-01 00:18:00,785,VOICE_CALL,Old Warehouse District,Synthetic Demonstration Dataset,True
SYN-CDR-00101,P008,P012,2026-06-01 00:28:00,325,VOICE_CALL,Central Bus Terminal,Synthetic Demonstration Dataset,True
SYN-CDR-00139,P008,P010,2026-06-01 06:18:00,1305,VOICE_CALL,Riverbank Road,Synthetic Demonstration Dataset,True
SYN-CDR-00230,P004,P011,2026-06-01 11:56:00,662,SMS,Central Bus Terminal,Synthetic Demonstration Dataset,True
